user_id,trajectory_id,latitude,longitude,altitude_m,timestamp,hour,day,weekday,month,is_weekend,time_of_day,step_distance_m,step_time_sec,instant_speed_kmh,grid_lat,grid_lon,grid_cell_id,total_distance_m,avg_speed_kmh,max_speed_kmh,duration_minutes,locations_visited_count,start_time,end_time,user_grid_visit_count
User_002,TRJ_User_002_007,28.541276,77.18238,258.2,2026-04-04 01:53:43,1,4,5,4,1,Night,270.74989440252665,17.0,57.34,28.54,77.18,GRID_28.54_77.18,12215.776155206071,29.290399999999998,91.06,29.283333333333335,17,2026-04-04 01:30:14,2026-04-04 01:59:31,21
User_002,TRJ_User_002_007,28.542874,77.184087,208.5,2026-04-04 01:54:30,1,4,5,4,1,Night,243.67248791888161,47.0,18.66,28.54,77.18,GRID_28.54_77.18,12215.776155206071,29.290399999999998,91.06,29.283333333333335,17,2026-04-04 01:30:14,2026-04-04 01:59:31,21
User_002,TRJ_User_002_007,28.543795,77.186353,251.3,2026-04-04 01:54:42,1,4,5,4,1,Night,243.88610772815653,12.0,73.17,28.54,77.19,GRID_28.54_77.19,12215.776155206071,29.290399999999998,91.06,29.283333333333335,17,2026-04-04 01:30:14,2026-04-04 01:59:31,11
User_002,TRJ_User_002_007,28.544979,77.188355,217.1,2026-04-04 01:55:29,1,4,5,4,1,Night,235.74138297023939,47.0,18.06,28.54,77.19,GRID_28.54_77.19,12215.776155206071,29.290399999999998,91.06,29.283333333333335,17,2026-04-04 01:30:14,2026-04-04 01:59:31,11
User_002,TRJ_User_002_007,28.546013,77.190707,208.6,2026-04-04 01:55:52,1,4,5,4,1,Night,256.9028188368935,23.0,40.21,28.55,77.19,GRID_28.55_77.19,12215.776155206071,29.290399999999998,91.06,29.283333333333335,17,2026-04-04 01:30:14,2026-04-04 01:59:31,24
User_002,TRJ_User_002_007,28.546898,77.193177,243.8,2026-04-04 01:56:30,1,4,5,4,1,Night,260.559832686728,38.0,24.68,28.55,77.19,GRID_28.55_77.19,12215.776155206071,29.290399999999998,91.06,29.283333333333335,17,2026-04-04 01:30:14,2026-04-04 01:59:31,24
User_002,TRJ_User_002_007,28.547693,77.195544,240.4,2026-04-04 01:57:20,1,4,5,4,1,Night,247.52326094714408,50.0,17.82,28.55,77.2,GRID_28.55_77.2,12215.776155206071,29.290399999999998,91.06,29.283333333333335,17,2026-04-04 01:30:14,2026-04-04 01:59:31,17
User_002,TRJ_User_002_007,28.548755,77.197051,231.3,2026-04-04 01:57:51,1,4,5,4,1,Night,188.71110788662764,31.0,21.91,28.55,77.2,GRID_28.55_77.2,12215.776155206071,29.290399999999998,91.06,29.283333333333335,17,2026-04-04 01:30:14,2026-04-04 01:59:31,17
User_002,TRJ_User_002_007,28.55003,77.199771,236.0,2026-04-04 01:58:49,1,4,5,4,1,Night,301.13511428534486,58.0,18.69,28.55,77.2,GRID_28.55_77.2,12215.776155206071,29.290399999999998,91.06,29.283333333333335,17,2026-04-04 01:30:14,2026-04-04 01:59:31,17
User_002,TRJ_User_002_007,28.551579,77.202221,209.1,2026-04-04 01:59:31,1,4,5,4,1,Night,294.84027378174295,42.0,25.27,28.55,77.2,GRID_28.55_77.2,12215.776155206071,29.290399999999998,91.06,29.283333333333335,17,2026-04-04 01:30:14,2026-04-04 01:59:31,17
User_002,TRJ_User_002_008,28.549626,77.197414,255.5,2026-04-04 04:38:27,4,4,5,4,1,Night,0.0,0.0,0.0,28.55,77.2,GRID_28.55_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,17
User_002,TRJ_User_002_008,28.551676,77.197637,228.0,2026-04-04 04:39:01,4,4,5,4,1,Night,228.987851141839,34.0,24.25,28.55,77.2,GRID_28.55_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,17
User_002,TRJ_User_002_008,28.5541,77.198113,245.6,2026-04-04 04:39:27,4,4,5,4,1,Night,273.5166819967041,26.0,37.87,28.55,77.2,GRID_28.55_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,17
User_002,TRJ_User_002_008,28.556323,77.198048,222.5,2026-04-04 04:40:22,4,4,5,4,1,Night,247.26783226385294,55.0,16.18,28.56,77.2,GRID_28.56_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,10
User_002,TRJ_User_002_008,28.558247,77.198069,201.8,2026-04-04 04:40:52,4,4,5,4,1,Night,213.9488699946943,30.0,25.67,28.56,77.2,GRID_28.56_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,10
User_002,TRJ_User_002_008,28.560377,77.197773,213.6,2026-04-04 04:41:16,4,4,5,4,1,Night,238.6029490621218,24.0,35.79,28.56,77.2,GRID_28.56_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,10
User_002,TRJ_User_002_008,28.562464,77.197996,230.1,2026-04-04 04:41:48,4,4,5,4,1,Night,233.08352955562228,32.0,26.22,28.56,77.2,GRID_28.56_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,10
User_002,TRJ_User_002_008,28.563972,77.198189,251.2,2026-04-04 04:42:06,4,4,5,4,1,Night,168.73798560163988,18.0,33.75,28.56,77.2,GRID_28.56_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,10
User_002,TRJ_User_002_008,28.565935,77.198171,201.5,2026-04-04 04:42:49,4,4,5,4,1,Night,218.28271939014726,43.0,18.27,28.57,77.2,GRID_28.57_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,9
User_002,TRJ_User_002_008,28.567754,77.197589,227.9,2026-04-04 04:43:43,4,4,5,4,1,Night,210.09758316984818,54.0,14.01,28.57,77.2,GRID_28.57_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,9
User_002,TRJ_User_002_008,28.569932,77.1971,216.9,2026-04-04 04:44:04,4,4,5,4,1,Night,246.8457414578367,21.0,42.32,28.57,77.2,GRID_28.57_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,9
User_002,TRJ_User_002_008,28.572499,77.196773,223.5,2026-04-04 04:44:24,4,4,5,4,1,Night,287.21804094167595,20.0,51.7,28.57,77.2,GRID_28.57_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,9
User_002,TRJ_User_002_008,28.575342,77.196986,212.6,2026-04-04 04:45:02,4,4,5,4,1,Night,316.81070348018363,38.0,30.01,28.58,77.2,GRID_28.58_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,10
User_002,TRJ_User_002_008,28.577501,77.19694,255.6,2026-04-04 04:45:33,4,4,5,4,1,Night,240.11186574767902,31.0,27.88,28.58,77.2,GRID_28.58_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,10
User_002,TRJ_User_002_008,28.579618,77.197326,246.5,2026-04-04 04:46:17,4,4,5,4,1,Night,238.39813753129118,44.0,19.51,28.58,77.2,GRID_28.58_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,10
User_002,TRJ_User_002_008,28.581027,77.196931,219.9,2026-04-04 04:46:28,4,4,5,4,1,Night,161.35140758350207,11.0,52.81,28.58,77.2,GRID_28.58_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,10
User_002,TRJ_User_002_008,28.583308,77.196877,215.9,2026-04-04 04:46:54,4,4,5,4,1,Night,253.69042884532007,26.0,35.13,28.58,77.2,GRID_28.58_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,10
User_002,TRJ_User_002_008,28.584948,77.196963,217.7,2026-04-04 04:47:41,4,4,5,4,1,Night,182.55291271288658,47.0,13.98,28.58,77.2,GRID_28.58_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,10
User_002,TRJ_User_002_008,28.58667,77.197212,216.9,2026-04-04 04:48:03,4,4,5,4,1,Night,193.01500403146653,22.0,31.58,28.59,77.2,GRID_28.59_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,6
User_002,TRJ_User_002_008,28.589099,77.197669,259.4,2026-04-04 04:48:47,4,4,5,4,1,Night,273.75346859850686,44.0,22.4,28.59,77.2,GRID_28.59_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,6
User_002,TRJ_User_002_008,28.591005,77.197209,251.0,2026-04-04 04:49:38,4,4,5,4,1,Night,216.6441208743735,51.0,15.29,28.59,77.2,GRID_28.59_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,6
User_002,TRJ_User_002_008,28.593482,77.19689,256.1,2026-04-04 04:49:55,4,4,5,4,1,Night,277.1851881139187,17.0,58.7,28.59,77.2,GRID_28.59_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,6
User_002,TRJ_User_002_008,28.59553,77.197038,211.9,2026-04-04 04:50:31,4,4,5,4,1,Night,228.1851719155913,36.0,22.82,28.6,77.2,GRID_28.6_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,5
User_002,TRJ_User_002_008,28.59717,77.197025,258.1,2026-04-04 04:51:05,4,4,5,4,1,Night,182.3640963666799,34.0,19.31,28.6,77.2,GRID_28.6_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,5
User_002,TRJ_User_002_008,28.599354,77.197183,216.4,2026-04-04 04:51:33,4,4,5,4,1,Night,243.3391217316769,28.0,31.29,28.6,77.2,GRID_28.6_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,5
User_002,TRJ_User_002_008,28.601053,77.197749,224.1,2026-04-04 04:52:13,4,4,5,4,1,Night,196.83536656372235,40.0,17.72,28.6,77.2,GRID_28.6_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,5
User_002,TRJ_User_002_008,28.603639,77.197334,217.7,2026-04-04 04:53:10,4,4,5,4,1,Night,290.3901956312495,57.0,18.34,28.6,77.2,GRID_28.6_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,5
User_002,TRJ_User_002_008,28.605276,77.197571,211.4,2026-04-04 04:53:49,4,4,5,4,1,Night,183.49061302901907,39.0,16.94,28.61,77.2,GRID_28.61_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,5
User_002,TRJ_User_002_008,28.607412,77.197686,251.8,2026-04-04 04:54:20,4,4,5,4,1,Night,237.777534778679,31.0,27.61,28.61,77.2,GRID_28.61_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,5
User_002,TRJ_User_002_008,28.609468,77.197033,207.0,2026-04-04 04:54:44,4,4,5,4,1,Night,237.3375502427063,24.0,35.6,28.61,77.2,GRID_28.61_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,5
User_002,TRJ_User_002_008,28.611856,77.197449,235.0,2026-04-04 04:54:58,4,4,5,4,1,Night,268.62075029482133,14.0,69.07,28.61,77.2,GRID_28.61_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,5
User_002,TRJ_User_002_008,28.61377,77.197264,213.1,2026-04-04 04:55:30,4,4,5,4,1,Night,213.59188125484272,32.0,24.03,28.61,77.2,GRID_28.61_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,5
User_002,TRJ_User_002_008,28.616066,77.197212,249.3,2026-04-04 04:56:01,4,4,5,4,1,Night,255.3540055894243,31.0,29.65,28.62,77.2,GRID_28.62_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,4
User_002,TRJ_User_002_008,28.618902,77.197168,224.7,2026-04-04 04:56:20,4,4,5,4,1,Night,315.37805763484704,19.0,59.76,28.62,77.2,GRID_28.62_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,4
User_002,TRJ_User_002_008,28.621167,77.197238,206.3,2026-04-04 04:57:14,4,4,5,4,1,Night,251.9491725192524,54.0,16.8,28.62,77.2,GRID_28.62_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,4
User_002,TRJ_User_002_008,28.623162,77.196849,205.5,2026-04-04 04:58:01,4,4,5,4,1,Night,225.05980051668084,47.0,17.24,28.62,77.2,GRID_28.62_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,4
User_002,TRJ_User_002_008,28.625846,77.196958,201.9,2026-04-04 04:58:40,4,4,5,4,1,Night,298.63674765760805,39.0,27.57,28.63,77.2,GRID_28.63_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,5
User_002,TRJ_User_002_008,28.627779,77.197016,252.4,2026-04-04 04:59:02,4,4,5,4,1,Night,215.01432717650442,22.0,35.18,28.63,77.2,GRID_28.63_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,5
User_002,TRJ_User_002_008,28.62916,77.197117,256.3,2026-04-04 04:59:39,4,4,5,4,1,Night,153.87627154015124,37.0,14.97,28.63,77.2,GRID_28.63_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,5
User_002,TRJ_User_002_008,28.631211,77.197165,220.9,2026-04-04 05:00:19,5,4,5,4,1,Night,228.10890600676595,40.0,20.53,28.63,77.2,GRID_28.63_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,5
User_002,TRJ_User_002_008,28.633341,77.196912,227.5,2026-04-04 05:01:08,5,4,5,4,1,Night,238.1288429547103,49.0,17.5,28.63,77.2,GRID_28.63_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,5
User_002,TRJ_User_002_008,28.635431,77.196858,208.3,2026-04-04 05:01:59,5,4,5,4,1,Night,232.45714534569348,51.0,16.41,28.64,77.2,GRID_28.64_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,5
User_002,TRJ_User_002_008,28.637943,77.196538,249.2,2026-04-04 05:02:46,5,4,5,4,1,Night,281.06207191627,47.0,21.53,28.64,77.2,GRID_28.64_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,5
User_002,TRJ_User_002_008,28.640077,77.196481,209.5,2026-04-04 05:03:12,5,4,5,4,1,Night,237.35516633186353,26.0,32.86,28.64,77.2,GRID_28.64_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,5
User_002,TRJ_User_002_008,28.641724,77.196094,205.1,2026-04-04 05:03:38,5,4,5,4,1,Night,186.99168954715037,26.0,25.89,28.64,77.2,GRID_28.64_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,5
User_002,TRJ_User_002_008,28.644081,77.195866,233.9,2026-04-04 05:04:01,5,4,5,4,1,Night,263.0292038427202,23.0,41.17,28.64,77.2,GRID_28.64_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,5
User_002,TRJ_User_002_008,28.64664,77.195549,249.4,2026-04-04 05:04:37,5,4,5,4,1,Night,286.22439066607654,36.0,28.62,28.65,77.2,GRID_28.65_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,4
User_002,TRJ_User_002_008,28.648432,77.195775,212.3,2026-04-04 05:04:52,5,4,5,4,1,Night,200.47802348683624,15.0,48.11,28.65,77.2,GRID_28.65_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,4
User_002,TRJ_User_002_008,28.650297,77.195733,225.2,2026-04-04 05:05:35,5,4,5,4,1,Night,207.41903269536232,43.0,17.37,28.65,77.2,GRID_28.65_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,4
User_002,TRJ_User_002_008,28.652364,77.195395,224.5,2026-04-04 05:05:50,5,4,5,4,1,Night,232.19429406731626,15.0,55.73,28.65,77.2,GRID_28.65_77.2,11510.752453399333,28.858800000000002,69.07,27.383333333333333,11,2026-04-04 04:38:27,2026-04-04 05:05:50,4
User_002,TRJ_User_002_009,28.497249,77.091578,204.1,2026-04-04 06:34:43,6,4,5,4,1,Morning,0.0,0.0,0.0,28.5,77.09,GRID_28.5_77.09,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,9
User_002,TRJ_User_002_009,28.498435,77.093434,256.3,2026-04-04 06:35:36,6,4,5,4,1,Morning,224.24853888044842,53.0,15.23,28.5,77.09,GRID_28.5_77.09,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,9
User_002,TRJ_User_002_009,28.499926,77.096191,213.9,2026-04-04 06:36:20,6,4,5,4,1,Morning,316.3414693482576,44.0,25.88,28.5,77.1,GRID_28.5_77.1,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,21
User_002,TRJ_User_002_009,28.501468,77.098276,248.9,2026-04-04 06:36:46,6,4,5,4,1,Morning,266.2919161601754,26.0,36.87,28.5,77.1,GRID_28.5_77.1,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,21
User_002,TRJ_User_002_009,28.503184,77.100352,231.9,2026-04-04 06:37:09,6,4,5,4,1,Morning,278.4990845719823,23.0,43.59,28.5,77.1,GRID_28.5_77.1,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,21
User_002,TRJ_User_002_009,28.503901,77.102287,217.3,2026-04-04 06:37:58,6,4,5,4,1,Morning,205.20308618202296,49.0,15.08,28.5,77.1,GRID_28.5_77.1,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,21
User_002,TRJ_User_002_009,28.505107,77.104373,202.5,2026-04-04 06:38:52,6,4,5,4,1,Morning,243.99159880827636,54.0,16.27,28.51,77.1,GRID_28.51_77.1,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,2
User_002,TRJ_User_002_009,28.506225,77.105985,242.6,2026-04-04 06:39:04,6,4,5,4,1,Morning,200.6633985731591,12.0,60.2,28.51,77.11,GRID_28.51_77.11,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,12
User_002,TRJ_User_002_009,28.507309,77.107573,243.9,2026-04-04 06:39:22,6,4,5,4,1,Morning,196.48487456817725,18.0,39.3,28.51,77.11,GRID_28.51_77.11,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,12
User_002,TRJ_User_002_009,28.508745,77.109593,203.0,2026-04-04 06:40:15,6,4,5,4,1,Morning,253.87993619928722,53.0,17.24,28.51,77.11,GRID_28.51_77.11,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,12
User_002,TRJ_User_002_009,28.509913,77.112089,237.8,2026-04-04 06:40:59,6,4,5,4,1,Morning,276.3129296431472,44.0,22.61,28.51,77.11,GRID_28.51_77.11,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,12
User_002,TRJ_User_002_009,28.510883,77.114068,202.6,2026-04-04 06:41:37,6,4,5,4,1,Morning,221.416090844761,38.0,20.98,28.51,77.11,GRID_28.51_77.11,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,12
User_002,TRJ_User_002_009,28.511495,77.115441,253.6,2026-04-04 06:42:09,6,4,5,4,1,Morning,150.42816655904141,32.0,16.92,28.51,77.12,GRID_28.51_77.12,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,21
User_002,TRJ_User_002_009,28.512634,77.118161,250.7,2026-04-04 06:43:04,6,4,5,4,1,Morning,294.4029900895181,55.0,19.27,28.51,77.12,GRID_28.51_77.12,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,21
User_002,TRJ_User_002_009,28.513814,77.120231,230.0,2026-04-04 06:43:55,6,4,5,4,1,Morning,241.08748374920978,51.0,17.02,28.51,77.12,GRID_28.51_77.12,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,21
User_002,TRJ_User_002_009,28.51487,77.122938,230.8,2026-04-04 06:44:41,6,4,5,4,1,Morning,289.385479229289,46.0,22.65,28.51,77.12,GRID_28.51_77.12,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,21
User_002,TRJ_User_002_009,28.51589,77.125238,253.1,2026-04-04 06:44:53,6,4,5,4,1,Morning,251.72279704080745,12.0,75.52,28.52,77.13,GRID_28.52_77.13,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,12
User_002,TRJ_User_002_009,28.517184,77.127789,241.8,2026-04-04 06:45:06,6,4,5,4,1,Morning,287.7953211358927,13.0,79.7,28.52,77.13,GRID_28.52_77.13,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,12
User_002,TRJ_User_002_009,28.517974,77.129741,251.4,2026-04-04 06:45:21,6,4,5,4,1,Morning,209.97569891009346,15.0,50.39,28.52,77.13,GRID_28.52_77.13,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,12
User_002,TRJ_User_002_009,28.518623,77.131891,222.9,2026-04-04 06:45:41,6,4,5,4,1,Morning,222.11195913848013,20.0,39.98,28.52,77.13,GRID_28.52_77.13,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,12
User_002,TRJ_User_002_009,28.520296,77.134013,259.9,2026-04-04 06:46:02,6,4,5,4,1,Morning,278.549645817934,21.0,47.75,28.52,77.13,GRID_28.52_77.13,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,12
User_002,TRJ_User_002_009,28.521887,77.136667,207.2,2026-04-04 06:46:52,6,4,5,4,1,Morning,313.8988708301735,50.0,22.6,28.52,77.14,GRID_28.52_77.14,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,19
User_002,TRJ_User_002_009,28.522887,77.139265,229.8,2026-04-04 06:47:24,6,4,5,4,1,Morning,277.1105755058262,32.0,31.17,28.52,77.14,GRID_28.52_77.14,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,19
User_002,TRJ_User_002_009,28.5235,77.141371,210.3,2026-04-04 06:48:21,6,4,5,4,1,Morning,216.74975189417634,57.0,13.69,28.52,77.14,GRID_28.52_77.14,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,19
User_002,TRJ_User_002_009,28.525135,77.143482,243.5,2026-04-04 06:49:16,6,4,5,4,1,Morning,274.93138487244306,55.0,18.0,28.53,77.14,GRID_28.53_77.14,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,1
User_002,TRJ_User_002_009,28.525877,77.145611,201.0,2026-04-04 06:49:39,6,4,5,4,1,Morning,223.76216731174193,23.0,35.02,28.53,77.15,GRID_28.53_77.15,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,8
User_002,TRJ_User_002_009,28.526771,77.147448,204.6,2026-04-04 06:49:59,6,4,5,4,1,Morning,205.15933533705746,20.0,36.93,28.53,77.15,GRID_28.53_77.15,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,8
User_002,TRJ_User_002_009,28.528046,77.149524,255.6,2026-04-04 06:50:50,6,4,5,4,1,Morning,247.45354873611242,51.0,17.47,28.53,77.15,GRID_28.53_77.15,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,8
User_002,TRJ_User_002_009,28.529061,77.151732,251.5,2026-04-04 06:51:25,6,4,5,4,1,Morning,243.44956005608665,35.0,25.04,28.53,77.15,GRID_28.53_77.15,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,8
User_002,TRJ_User_002_009,28.5297,77.153626,241.9,2026-04-04 06:51:47,6,4,5,4,1,Morning,198.20383045414783,22.0,32.43,28.53,77.15,GRID_28.53_77.15,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,8
User_002,TRJ_User_002_009,28.53073,77.155852,203.7,2026-04-04 06:52:23,6,4,5,4,1,Morning,245.7787636533492,36.0,24.58,28.53,77.16,GRID_28.53_77.16,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,21
User_002,TRJ_User_002_009,28.531401,77.158444,254.3,2026-04-04 06:53:19,6,4,5,4,1,Morning,263.97932629931216,56.0,16.97,28.53,77.16,GRID_28.53_77.16,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,21
User_002,TRJ_User_002_009,28.531919,77.160687,205.6,2026-04-04 06:53:41,6,4,5,4,1,Morning,226.5641035552881,22.0,37.07,28.53,77.16,GRID_28.53_77.16,11730.320976932622,29.8372,79.7,28.566666666666666,15,2026-04-04 06:34:43,2026-04-04 07:03:17,21
