user_id,trajectory_id,latitude,longitude,altitude_m,timestamp,hour,day,weekday,month,is_weekend,time_of_day,nearest_poi_name,nearest_poi_category,nearest_poi_dist_m,poi_density_500m,has_hospital_1km,has_transit_500m
User_002,TRJ_User_002_004,28.552551,77.093116,255.3,2026-04-03 18:29:52,18,3,4,4,0,Evening,Noida Commercial Center 38,Commercial Center,1199.8,0,0,0
User_002,TRJ_User_002_004,28.552466,77.090255,203.1,2026-04-03 18:30:10,18,3,4,4,0,Evening,Noida Commercial Center 38,Commercial Center,1304.3,0,0,0
User_002,TRJ_User_002_004,28.551943,77.086933,258.7,2026-04-03 18:30:22,18,3,4,4,0,Evening,Noida Commercial Center 38,Commercial Center,1521.6,0,0,0
User_002,TRJ_User_002_004,28.552065,77.08392,240.3,2026-04-03 18:31:16,18,3,4,4,0,Evening,Noida Commercial Center 38,Commercial Center,1701.2,0,0,0
User_002,TRJ_User_002_004,28.552059,77.081354,222.8,2026-04-03 18:31:40,18,3,4,4,0,Evening,Noida Commercial Center 38,Commercial Center,1885.1,0,0,0
User_002,TRJ_User_002_004,28.551082,77.078579,254.4,2026-04-03 18:32:38,18,3,4,4,0,Evening,Noida Commercial Center 38,Commercial Center,2164.1,0,0,0
User_002,TRJ_User_002_004,28.551055,77.075927,214.1,2026-04-03 18:33:16,18,3,4,4,0,Evening,Noida Commercial Center 38,Commercial Center,2375.6,0,0,0
User_002,TRJ_User_002_004,28.551129,77.073622,258.0,2026-04-03 18:33:44,18,3,4,4,0,Evening,Central Delhi Police Station 92,Police Station,2202.3,0,0,0
User_002,TRJ_User_002_004,28.550414,77.070526,228.9,2026-04-03 18:34:33,18,3,4,4,0,Evening,Central Delhi Police Station 92,Police Station,1905.8,0,0,0
User_002,TRJ_User_002_004,28.550608,77.067483,233.2,2026-04-03 18:34:54,18,3,4,4,0,Evening,Central Delhi Police Station 92,Police Station,1683.9,0,0,0
User_002,TRJ_User_002_004,28.550773,77.064528,248.5,2026-04-03 18:35:34,18,3,4,4,0,Evening,Central Delhi Police Station 92,Police Station,1492.1,0,0,0
User_002,TRJ_User_002_004,28.550323,77.06129,252.3,2026-04-03 18:36:20,18,3,4,4,0,Evening,Central Delhi Police Station 92,Police Station,1263.1,0,0,0
User_002,TRJ_User_002_004,28.550237,77.058269,256.1,2026-04-03 18:37:19,18,3,4,4,0,Evening,Central Delhi Police Station 92,Police Station,1126.6,0,0,0
User_002,TRJ_User_002_005,28.495902,77.091323,211.2,2026-04-03 19:22:40,19,3,4,4,0,Evening,West Delhi Commercial Center 40,Commercial Center,861.0,0,0,0
User_002,TRJ_User_002_005,28.496588,77.093098,221.2,2026-04-03 19:23:06,19,3,4,4,0,Evening,West Delhi Commercial Center 40,Commercial Center,1047.5,0,0,0
User_002,TRJ_User_002_005,28.497629,77.095595,252.7,2026-04-03 19:23:20,19,3,4,4,0,Evening,West Delhi Commercial Center 40,Commercial Center,1315.8,0,0,0
User_002,TRJ_User_002_005,28.498501,77.097128,241.1,2026-04-03 19:23:34,19,3,4,4,0,Evening,West Delhi Commercial Center 40,Commercial Center,1494.2,0,0,0
User_002,TRJ_User_002_005,28.499654,77.099328,247.1,2026-04-03 19:23:50,19,3,4,4,0,Evening,West Delhi Commercial Center 40,Commercial Center,1744.5,0,0,0
User_002,TRJ_User_002_005,28.500266,77.101752,225.1,2026-04-03 19:24:28,19,3,4,4,0,Evening,South Delhi Commercial Center 56,Commercial Center,1798.6,0,0,0
User_002,TRJ_User_002_005,28.501234,77.103757,216.6,2026-04-03 19:24:47,19,3,4,4,0,Evening,South Delhi Commercial Center 56,Commercial Center,1860.7,0,0,0
User_002,TRJ_User_002_005,28.502483,77.105956,206.2,2026-04-03 19:25:01,19,3,4,4,0,Evening,South Delhi Commercial Center 56,Commercial Center,1976.9,0,0,0
User_002,TRJ_User_002_005,28.503587,77.108323,211.4,2026-04-03 19:25:30,19,3,4,4,0,Evening,South Delhi Commercial Center 56,Commercial Center,2102.8,0,0,0
User_002,TRJ_User_002_005,28.503935,77.110167,223.9,2026-04-03 19:25:42,19,3,4,4,0,Evening,South Delhi Commercial Center 56,Commercial Center,2161.1,0,0,0
User_002,TRJ_User_002_005,28.504988,77.111803,216.1,2026-04-03 19:26:15,19,3,4,4,0,Evening,South Delhi Commercial Center 56,Commercial Center,2305.2,0,0,0
User_002,TRJ_User_002_005,28.506157,77.114047,236.2,2026-04-03 19:27:03,19,3,4,4,0,Evening,South Delhi Commercial Center 56,Commercial Center,2485.5,0,0,0
User_002,TRJ_User_002_005,28.507197,77.115973,241.7,2026-04-03 19:27:31,19,3,4,4,0,Evening,South Delhi Commercial Center 56,Commercial Center,2653.9,0,0,0
User_002,TRJ_User_002_005,28.508882,77.118688,216.0,2026-04-03 19:28:14,19,3,4,4,0,Evening,South Delhi Commercial Center 56,Commercial Center,2925.5,0,0,0
User_002,TRJ_User_002_005,28.509607,77.121486,233.8,2026-04-03 19:28:32,19,3,4,4,0,Evening,South Delhi Commercial Center 56,Commercial Center,3115.5,0,0,0
User_002,TRJ_User_002_005,28.511021,77.124317,218.8,2026-04-03 19:29:17,19,3,4,4,0,Evening,Faridabad School 18,School,3333.7,0,0,0
User_002,TRJ_User_002_005,28.512969,77.126142,212.8,2026-04-03 19:30:14,19,3,4,4,0,Evening,Faridabad School 18,School,3064.1,0,0,0
User_002,TRJ_User_002_005,28.513478,77.12893,203.0,2026-04-03 19:30:24,19,3,4,4,0,Evening,Faridabad School 18,School,2808.2,0,0,0
User_002,TRJ_User_002_005,28.514582,77.131044,215.2,2026-04-03 19:31:09,19,3,4,4,0,Evening,Faridabad School 18,School,2569.0,0,0,0
User_002,TRJ_User_002_005,28.515971,77.133843,244.4,2026-04-03 19:31:24,19,3,4,4,0,Evening,Faridabad School 18,School,2257.6,0,0,0
User_002,TRJ_User_002_005,28.517048,77.13599,205.6,2026-04-03 19:31:54,19,3,4,4,0,Evening,Faridabad School 18,School,2018.5,0,0,0
User_002,TRJ_User_002_005,28.518082,77.138536,215.5,2026-04-03 19:32:32,19,3,4,4,0,Evening,Faridabad School 18,School,1753.2,0,0,0
User_002,TRJ_User_002_005,28.51804,77.140985,259.8,2026-04-03 19:33:09,19,3,4,4,0,Evening,Faridabad School 18,School,1582.1,0,0,0
User_002,TRJ_User_002_005,28.519754,77.143717,214.5,2026-04-03 19:33:38,19,3,4,4,0,Evening,Faridabad School 18,School,1261.2,0,0,0
User_002,TRJ_User_002_005,28.521075,77.145481,249.1,2026-04-03 19:34:34,19,3,4,4,0,Evening,Faridabad School 18,School,1037.8,0,0,0
User_002,TRJ_User_002_005,28.521848,77.147421,216.2,2026-04-03 19:35:31,19,3,4,4,0,Evening,Faridabad School 18,School,856.4,0,0,0
User_002,TRJ_User_002_005,28.522836,77.149916,225.5,2026-04-03 19:36:13,19,3,4,4,0,Evening,Faridabad School 18,School,647.8,0,0,0
User_002,TRJ_User_002_005,28.52369,77.152228,257.1,2026-04-03 19:36:32,19,3,4,4,0,Evening,Faridabad School 18,School,513.3,0,0,0
User_002,TRJ_User_002_005,28.524669,77.154801,229.6,2026-04-03 19:36:54,19,3,4,4,0,Evening,Faridabad School 18,School,477.8,1,0,0
User_002,TRJ_User_002_005,28.525565,77.157547,230.8,2026-04-03 19:37:30,19,3,4,4,0,Evening,Faridabad School 18,School,605.0,0,0,0
User_002,TRJ_User_002_005,28.526346,77.159778,222.3,2026-04-03 19:37:48,19,3,4,4,0,Evening,Faridabad School 18,School,772.0,0,0,0
User_002,TRJ_User_002_005,28.527672,77.161759,220.0,2026-04-03 19:38:25,19,3,4,4,0,Evening,Faridabad School 18,School,936.8,0,0,0
User_002,TRJ_User_002_005,28.529158,77.16388,238.3,2026-04-03 19:39:12,19,3,4,4,0,Evening,Faridabad School 18,School,1145.3,0,0,0
User_002,TRJ_User_002_005,28.529598,77.165282,239.0,2026-04-03 19:39:58,19,3,4,4,0,Evening,Faridabad School 18,School,1286.4,0,0,0
User_002,TRJ_User_002_005,28.530526,77.168057,230.0,2026-04-03 19:40:18,19,3,4,4,0,Evening,Faridabad School 18,School,1568.9,0,0,0
User_002,TRJ_User_002_005,28.531096,77.170443,235.4,2026-04-03 19:40:34,19,3,4,4,0,Evening,Faridabad School 18,School,1809.3,0,0,0
User_002,TRJ_User_002_005,28.532177,77.172383,255.6,2026-04-03 19:40:58,19,3,4,4,0,Evening,Faridabad School 18,School,2018.4,0,0,0
User_002,TRJ_User_002_005,28.533654,77.174197,200.7,2026-04-03 19:41:08,19,3,4,4,0,Evening,Faridabad School 18,School,2230.0,0,0,0
User_002,TRJ_User_002_005,28.535336,77.176447,256.6,2026-04-03 19:42:07,19,3,4,4,0,Evening,Faridabad Residential Area 152,Residential Area,2149.9,0,0,0
User_002,TRJ_User_002_005,28.536477,77.178729,241.1,2026-04-03 19:42:51,19,3,4,4,0,Evening,Faridabad Residential Area 152,Residential Area,2045.1,0,0,0
User_002,TRJ_User_002_005,28.537521,77.181256,233.2,2026-04-03 19:43:25,19,3,4,4,0,Evening,Faridabad Residential Area 152,Residential Area,1985.3,0,0,0
User_002,TRJ_User_002_005,28.538067,77.182943,249.7,2026-04-03 19:43:59,19,3,4,4,0,Evening,Faridabad Residential Area 152,Residential Area,1981.1,0,0,0
User_002,TRJ_User_002_005,28.538957,77.185387,248.6,2026-04-03 19:44:13,19,3,4,4,0,Evening,Faridabad Residential Area 152,Residential Area,1992.9,0,0,0
User_002,TRJ_User_002_005,28.539585,77.187057,230.3,2026-04-03 19:45:01,19,3,4,4,0,Evening,Faridabad Residential Area 152,Residential Area,2018.2,0,0,0
User_002,TRJ_User_002_005,28.540376,77.188837,254.2,2026-04-03 19:45:16,19,3,4,4,0,Evening,Faridabad Residential Area 152,Residential Area,2051.3,0,0,0
User_002,TRJ_User_002_005,28.541532,77.192246,211.6,2026-04-03 19:45:30,19,3,4,4,0,Evening,Faridabad Residential Area 152,Residential Area,2189.1,0,0,0
User_002,TRJ_User_002_005,28.542987,77.194655,251.5,2026-04-03 19:45:42,19,3,4,4,0,Evening,Faridabad Residential Area 152,Residential Area,2273.6,0,0,0
User_002,TRJ_User_002_005,28.543988,77.196856,217.8,2026-04-03 19:46:38,19,3,4,4,0,Evening,Noida Park 128,Park,2216.2,0,0,0
User_002,TRJ_User_002_005,28.54468,77.199286,241.6,2026-04-03 19:47:34,19,3,4,4,0,Evening,Noida Park 128,Park,2218.7,0,0,0
User_002,TRJ_User_002_005,28.544662,77.201335,244.4,2026-04-03 19:48:04,19,3,4,4,0,Evening,North Delhi Commercial Center 2,Commercial Center,2249.1,0,0,0
User_002,TRJ_User_002_006,28.549671,77.202563,221.3,2026-04-03 23:31:49,23,3,4,4,0,Night,Noida Park 128,Park,1890.2,0,0,0
User_002,TRJ_User_002_006,28.549617,77.199488,218.7,2026-04-03 23:32:37,23,3,4,4,0,Night,Noida Park 128,Park,1730.5,0,0,0
User_002,TRJ_User_002_006,28.549605,77.19631,214.1,2026-04-03 23:33:01,23,3,4,4,0,Night,Noida Park 128,Park,1603.8,0,0,0
User_002,TRJ_User_002_006,28.549832,77.193991,259.2,2026-04-03 23:33:19,23,3,4,4,0,Night,Noida Park 128,Park,1518.7,0,0,0
User_002,TRJ_User_002_006,28.549245,77.190299,232.5,2026-04-03 23:33:38,23,3,4,4,0,Night,Noida Park 128,Park,1553.9,0,0,0
User_002,TRJ_User_002_006,28.549888,77.187151,212.2,2026-04-03 23:34:21,23,3,4,4,0,Night,Faridabad Residential Area 152,Residential Area,1251.9,0,0,0
User_002,TRJ_User_002_006,28.550342,77.184114,237.9,2026-04-03 23:35:18,23,3,4,4,0,Night,Faridabad Residential Area 152,Residential Area,965.1,0,0,0
User_002,TRJ_User_002_006,28.550442,77.181294,229.7,2026-04-03 23:35:56,23,3,4,4,0,Night,Faridabad Residential Area 152,Residential Area,731.6,0,0,0
User_002,TRJ_User_002_006,28.550631,77.178335,230.7,2026-04-03 23:36:18,23,3,4,4,0,Night,Faridabad Residential Area 152,Residential Area,524.1,0,0,0
User_002,TRJ_User_002_006,28.551022,77.175301,212.3,2026-04-03 23:37:16,23,3,4,4,0,Night,Faridabad Residential Area 152,Residential Area,404.5,1,0,0
User_002,TRJ_User_002_006,28.55148,77.172488,240.4,2026-04-03 23:37:28,23,3,4,4,0,Night,Faridabad Residential Area 152,Residential Area,461.9,1,0,0
User_002,TRJ_User_002_006,28.552339,77.169931,241.3,2026-04-03 23:37:53,23,3,4,4,0,Night,Faridabad Residential Area 152,Residential Area,605.2,0,0,0
User_002,TRJ_User_002_006,28.552884,77.167043,249.3,2026-04-03 23:38:18,23,3,4,4,0,Night,Faridabad Residential Area 152,Residential Area,852.8,0,0,0
User_002,TRJ_User_002_006,28.552793,77.163992,217.1,2026-04-03 23:38:34,23,3,4,4,0,Night,Faridabad Residential Area 152,Residential Area,1146.6,0,0,0
User_002,TRJ_User_002_006,28.552313,77.16097,251.3,2026-04-03 23:39:28,23,3,4,4,0,Night,Faridabad Residential Area 152,Residential Area,1446.6,0,0,0
User_002,TRJ_User_002_006,28.55223,77.158025,224.6,2026-04-03 23:40:17,23,3,4,4,0,Night,Faridabad Residential Area 152,Residential Area,1731.7,0,0,0
User_002,TRJ_User_002_006,28.551742,77.15505,244.6,2026-04-03 23:40:41,23,3,4,4,0,Night,West Delhi Commercial Center 53,Commercial Center,1943.2,0,0,0
User_002,TRJ_User_002_006,28.551865,77.151885,204.4,2026-04-03 23:40:52,23,3,4,4,0,Night,West Delhi Commercial Center 53,Commercial Center,1667.1,0,0,0
User_002,TRJ_User_002_006,28.55203,77.148948,213.9,2026-04-03 23:41:30,23,3,4,4,0,Night,West Delhi Commercial Center 53,Commercial Center,1426.3,0,0,0
User_002,TRJ_User_002_006,28.551326,77.146255,213.2,2026-04-03 23:41:53,23,3,4,4,0,Night,West Delhi Commercial Center 53,Commercial Center,1164.7,0,0,0
User_002,TRJ_User_002_006,28.551124,77.143241,222.2,2026-04-03 23:42:13,23,3,4,4,0,Night,West Delhi Commercial Center 53,Commercial Center,926.9,0,0,0
User_002,TRJ_User_002_006,28.551687,77.140687,200.5,2026-04-03 23:43:05,23,3,4,4,0,Night,West Delhi Commercial Center 53,Commercial Center,828.4,0,0,0
User_002,TRJ_User_002_006,28.551861,77.137869,222.4,2026-04-03 23:43:45,23,3,4,4,0,Night,West Delhi Commercial Center 53,Commercial Center,756.5,0,0,0
User_002,TRJ_User_002_006,28.552147,77.135195,232.9,2026-04-03 23:44:19,23,3,4,4,0,Night,West Delhi Commercial Center 53,Commercial Center,790.9,0,0,0
User_002,TRJ_User_002_006,28.55153,77.132982,232.9,2026-04-03 23:45:16,23,3,4,4,0,Night,North Delhi Railway Station 30,Railway Station,667.0,0,0,0
User_002,TRJ_User_002_006,28.551878,77.130291,231.1,2026-04-03 23:45:42,23,3,4,4,0,Night,North Delhi Railway Station 30,Railway Station,420.3,1,0,0
User_002,TRJ_User_002_006,28.551605,77.127953,239.7,2026-04-03 23:46:19,23,3,4,4,0,Night,North Delhi Railway Station 30,Railway Station,299.5,1,0,0
User_002,TRJ_User_002_006,28.551213,77.124872,215.5,2026-04-03 23:46:59,23,3,4,4,0,Night,North Delhi Railway Station 30,Railway Station,373.5,1,0,0
User_002,TRJ_User_002_006,28.55194,77.12236,253.3,2026-04-03 23:47:45,23,3,4,4,0,Night,North Delhi Railway Station 30,Railway Station,497.3,1,0,0
User_002,TRJ_User_002_006,28.552623,77.119522,218.4,2026-04-03 23:48:07,23,3,4,4,0,Night,North Delhi Railway Station 30,Railway Station,731.1,0,0,0
User_002,TRJ_User_002_006,28.552348,77.117183,235.3,2026-04-03 23:48:56,23,3,4,4,0,Night,North Delhi Railway Station 30,Railway Station,960.9,0,0,0
User_002,TRJ_User_002_006,28.552809,77.114357,252.1,2026-04-03 23:49:15,23,3,4,4,0,Night,North Delhi Railway Station 30,Railway Station,1225.3,0,0,0
User_002,TRJ_User_002_006,28.552307,77.111428,204.6,2026-04-03 23:49:26,23,3,4,4,0,Night,North Delhi Railway Station 30,Railway Station,1516.1,0,0,0
User_002,TRJ_User_002_006,28.552288,77.108055,227.0,2026-04-03 23:50:07,23,3,4,4,0,Night,Noida Commercial Center 38,Commercial Center,1671.4,0,0,0
User_002,TRJ_User_002_006,28.552956,77.104248,232.0,2026-04-03 23:50:19,23,3,4,4,0,Night,Noida Commercial Center 38,Commercial Center,1374.8,0,0,0
User_002,TRJ_User_002_006,28.553072,77.101528,219.5,2026-04-03 23:51:13,23,3,4,4,0,Night,Noida Commercial Center 38,Commercial Center,1228.0,0,0,0
User_002,TRJ_User_002_006,28.553061,77.099104,216.7,2026-04-03 23:51:49,23,3,4,4,0,Night,Noida Commercial Center 38,Commercial Center,1146.5,0,0,0
User_002,TRJ_User_002_006,28.552498,77.09641,239.7,2026-04-03 23:52:13,23,3,4,4,0,Night,Noida Commercial Center 38,Commercial Center,1170.8,0,0,0
User_002,TRJ_User_002_006,28.552482,77.093993,259.0,2026-04-03 23:52:46,23,3,4,4,0,Night,Noida Commercial Center 38,Commercial Center,1189.6,0,0,0
User_002,TRJ_User_002_006,28.552634,77.090837,222.1,2026-04-03 23:53:23,23,3,4,4,0,Night,Noida Commercial Center 38,Commercial Center,1263.5,0,0,0
User_002,TRJ_User_002_006,28.552605,77.087301,215.8,2026-04-03 23:53:53,23,3,4,4,0,Night,Noida Commercial Center 38,Commercial Center,1441.0,0,0,0
User_002,TRJ_User_002_006,28.553045,77.084503,247.0,2026-04-03 23:54:27,23,3,4,4,0,Night,Noida Commercial Center 38,Commercial Center,1583.8,0,0,0
User_002,TRJ_User_002_006,28.55336,77.081445,259.8,2026-04-03 23:55:14,23,3,4,4,0,Night,Noida Commercial Center 38,Commercial Center,1787.8,0,0,0
User_002,TRJ_User_002_006,28.553501,77.078351,248.8,2026-04-03 23:56:01,23,3,4,4,0,Night,Noida Commercial Center 38,Commercial Center,2029.3,0,0,0
User_002,TRJ_User_002_006,28.554013,77.075086,248.4,2026-04-03 23:56:20,23,3,4,4,0,Night,Noida Commercial Center 38,Commercial Center,2281.7,0,0,0
User_002,TRJ_User_002_006,28.554055,77.072069,234.3,2026-04-03 23:56:45,23,3,4,4,0,Night,Central Delhi Police Station 92,Police Station,2273.4,0,0,0
User_002,TRJ_User_002_006,28.553696,77.069031,201.3,2026-04-03 23:57:15,23,3,4,4,0,Night,Central Delhi Police Station 92,Police Station,2029.6,0,0,0
User_002,TRJ_User_002_006,28.553876,77.066663,218.8,2026-04-03 23:58:12,23,3,4,4,0,Night,Central Delhi Police Station 92,Police Station,1890.4,0,0,0
User_002,TRJ_User_002_006,28.553511,77.064168,208.0,2026-04-03 23:59:04,23,3,4,4,0,Night,Central Delhi Police Station 92,Police Station,1713.3,0,0,0
User_002,TRJ_User_002_006,28.552858,77.060616,223.4,2026-04-03 23:59:17,23,3,4,4,0,Night,Central Delhi Police Station 92,Police Station,1482.2,0,0,0
User_002,TRJ_User_002_007,28.49971,77.093735,234.7,2026-04-04 01:30:14,1,4,5,4,1,Night,West Delhi Commercial Center 40,Commercial Center,1314.0,0,0,0
User_002,TRJ_User_002_007,28.500999,77.095973,255.7,2026-04-04 01:30:51,1,4,5,4,1,Night,West Delhi Commercial Center 40,Commercial Center,1571.4,0,0,0
User_002,TRJ_User_002_007,28.501417,77.098203,259.7,2026-04-04 01:31:12,1,4,5,4,1,Night,West Delhi Commercial Center 40,Commercial Center,1767.3,0,0,0
User_002,TRJ_User_002_007,28.502881,77.10037,227.7,2026-04-04 01:31:59,1,4,5,4,1,Night,West Delhi Commercial Center 40,Commercial Center,2034.3,0,0,0
User_002,TRJ_User_002_007,28.503651,77.102593,227.3,2026-04-04 01:32:26,1,4,5,4,1,Night,South Delhi Commercial Center 56,Commercial Center,2145.4,0,0,0
User_002,TRJ_User_002_007,28.505034,77.104625,206.6,2026-04-04 01:32:46,1,4,5,4,1,Night,South Delhi Commercial Center 56,Commercial Center,2269.0,0,0,0
User_002,TRJ_User_002_007,28.506042,77.106289,241.5,2026-04-04 01:33:20,1,4,5,4,1,Night,South Delhi Commercial Center 56,Commercial Center,2371.4,0,0,0
User_002,TRJ_User_002_007,28.506524,77.10881,209.4,2026-04-04 01:33:36,1,4,5,4,1,Night,South Delhi Commercial Center 56,Commercial Center,2432.0,0,0,0
User_002,TRJ_User_002_007,28.507049,77.111133,242.3,2026-04-04 01:34:07,1,4,5,4,1,Night,South Delhi Commercial Center 56,Commercial Center,2518.0,0,0,0
User_002,TRJ_User_002_007,28.507528,77.114202,256.9,2026-04-04 01:35:06,1,4,5,4,1,Night,South Delhi Commercial Center 56,Commercial Center,2636.2,0,0,0
User_002,TRJ_User_002_007,28.509157,77.116717,250.3,2026-04-04 01:35:35,1,4,5,4,1,Night,South Delhi Commercial Center 56,Commercial Center,2883.6,0,0,0
User_002,TRJ_User_002_007,28.510181,77.119115,229.3,2026-04-04 01:36:14,1,4,5,4,1,Night,South Delhi Commercial Center 56,Commercial Center,3074.7,0,0,0
User_002,TRJ_User_002_007,28.511275,77.121676,250.0,2026-04-04 01:36:25,1,4,5,4,1,Night,South Delhi Commercial Center 56,Commercial Center,3289.5,0,0,0
User_002,TRJ_User_002_007,28.512342,77.124156,235.6,2026-04-04 01:37:14,1,4,5,4,1,Night,Faridabad School 18,School,3264.5,0,0,0
User_002,TRJ_User_002_007,28.514001,77.126633,204.0,2026-04-04 01:37:49,1,4,5,4,1,Night,Faridabad School 18,School,2961.1,0,0,0
User_002,TRJ_User_002_007,28.515086,77.128504,252.9,2026-04-04 01:38:14,1,4,5,4,1,Night,Faridabad School 18,School,2742.1,0,0,0
User_002,TRJ_User_002_007,28.516427,77.131335,230.1,2026-04-04 01:39:10,1,4,5,4,1,Night,Faridabad School 18,School,2428.8,0,0,0
User_002,TRJ_User_002_007,28.517029,77.134106,248.0,2026-04-04 01:39:28,1,4,5,4,1,Night,Faridabad School 18,School,2167.1,0,0,0
User_002,TRJ_User_002_007,28.518137,77.136608,258.4,2026-04-04 01:39:45,1,4,5,4,1,Night,Faridabad School 18,School,1896.9,0,0,0
User_002,TRJ_User_002_007,28.519003,77.138437,226.1,2026-04-04 01:40:06,1,4,5,4,1,Night,Faridabad School 18,School,1696.3,0,0,0
User_002,TRJ_User_002_007,28.520148,77.140734,256.3,2026-04-04 01:40:34,1,4,5,4,1,Night,Faridabad School 18,School,1441.2,0,0,0
User_002,TRJ_User_002_007,28.521729,77.143011,225.0,2026-04-04 01:41:17,1,4,5,4,1,Night,Faridabad School 18,School,1157.7,0,0,0
User_002,TRJ_User_002_007,28.522464,77.14517,256.5,2026-04-04 01:41:58,1,4,5,4,1,Night,Faridabad School 18,School,945.1,0,0,0
User_002,TRJ_User_002_007,28.523369,77.147247,258.4,2026-04-04 01:42:47,1,4,5,4,1,Night,Faridabad School 18,School,731.6,0,0,0
User_002,TRJ_User_002_007,28.524212,77.149228,237.8,2026-04-04 01:43:25,1,4,5,4,1,Night,Faridabad School 18,School,539.8,0,0,0
User_002,TRJ_User_002_007,28.525024,77.151261,215.4,2026-04-04 01:44:23,1,4,5,4,1,Night,Faridabad School 18,School,376.2,1,0,0
User_002,TRJ_User_002_007,28.52549,77.153034,258.5,2026-04-04 01:44:58,1,4,5,4,1,Night,Faridabad School 18,School,323.6,1,0,0
User_002,TRJ_User_002_007,28.526345,77.155341,220.6,2026-04-04 01:45:31,1,4,5,4,1,Night,Faridabad School 18,School,376.7,1,0,0
User_002,TRJ_User_002_007,28.526585,77.157455,233.8,2026-04-04 01:46:12,1,4,5,4,1,Night,Faridabad School 18,School,548.2,0,0,0
User_002,TRJ_User_002_007,28.527562,77.159142,246.8,2026-04-04 01:47:07,1,4,5,4,1,Night,Faridabad School 18,School,683.5,0,0,0
User_002,TRJ_User_002_007,28.528616,77.161275,226.5,2026-04-04 01:47:47,1,4,5,4,1,Night,Faridabad School 18,School,887.5,0,0,0
User_002,TRJ_User_002_007,28.529989,77.16323,203.4,2026-04-04 01:48:30,1,4,5,4,1,Night,Faridabad School 18,School,1094.0,0,0,0
User_002,TRJ_User_002_007,28.531692,77.165275,234.5,2026-04-04 01:48:51,1,4,5,4,1,Night,Faridabad School 18,School,1331.9,0,0,0
User_002,TRJ_User_002_007,28.532892,77.167597,218.8,2026-04-04 01:49:39,1,4,5,4,1,Night,Faridabad School 18,School,1588.5,0,0,0
User_002,TRJ_User_002_007,28.534506,77.169914,256.4,2026-04-04 01:50:14,1,4,5,4,1,Night,Faridabad School 18,School,1863.0,0,0,0
User_002,TRJ_User_002_007,28.535494,77.171526,244.5,2026-04-04 01:50:35,1,4,5,4,1,Night,Faridabad School 18,School,2050.5,0,0,0
User_002,TRJ_User_002_007,28.537,77.173675,221.7,2026-04-04 01:51:19,1,4,5,4,1,Night,Faridabad Residential Area 152,Residential Area,1971.5,0,0,0
User_002,TRJ_User_002_007,28.537885,77.175946,241.9,2026-04-04 01:51:53,1,4,5,4,1,Night,Faridabad Residential Area 152,Residential Area,1865.1,0,0,0
User_002,TRJ_User_002_007,28.539263,77.178133,253.4,2026-04-04 01:52:51,1,4,5,4,1,Night,Faridabad Residential Area 152,Residential Area,1730.1,0,0,0
User_002,TRJ_User_002_007,28.540375,77.179805,234.8,2026-04-04 01:53:26,1,4,5,4,1,Night,Faridabad Residential Area 152,Residential Area,1641.5,0,0,0
User_002,TRJ_User_002_007,28.541276,77.18238,258.2,2026-04-04 01:53:43,1,4,5,4,1,Night,Faridabad Residential Area 152,Residential Area,1630.7,0,0,0
User_002,TRJ_User_002_007,28.542874,77.184087,208.5,2026-04-04 01:54:30,1,4,5,4,1,Night,Faridabad Residential Area 152,Residential Area,1553.3,0,0,0
User_002,TRJ_User_002_007,28.543795,77.186353,251.3,2026-04-04 01:54:42,1,4,5,4,1,Night,Faridabad Residential Area 152,Residential Area,1604.3,0,0,0
User_002,TRJ_User_002_007,28.544979,77.188355,217.1,2026-04-04 01:55:29,1,4,5,4,1,Night,Faridabad Residential Area 152,Residential Area,1650.6,0,0,0
User_002,TRJ_User_002_007,28.546013,77.190707,208.6,2026-04-04 01:55:52,1,4,5,4,1,Night,Faridabad Residential Area 152,Residential Area,1765.8,0,0,0
User_002,TRJ_User_002_007,28.546898,77.193177,243.8,2026-04-04 01:56:30,1,4,5,4,1,Night,Noida Park 128,Park,1828.0,0,0,0
User_002,TRJ_User_002_007,28.547693,77.195544,240.4,2026-04-04 01:57:20,1,4,5,4,1,Night,Noida Park 128,Park,1785.1,0,0,0
User_002,TRJ_User_002_007,28.548755,77.197051,231.3,2026-04-04 01:57:51,1,4,5,4,1,Night,Noida Park 128,Park,1717.3,0,0,0
User_002,TRJ_User_002_007,28.55003,77.199771,236.0,2026-04-04 01:58:49,1,4,5,4,1,Night,Noida Park 128,Park,1704.5,0,0,0
User_002,TRJ_User_002_007,28.551579,77.202221,209.1,2026-04-04 01:59:31,1,4,5,4,1,Night,Noida Park 128,Park,1704.0,0,0,0
User_002,TRJ_User_002_008,28.549626,77.197414,255.5,2026-04-04 04:38:27,4,4,5,4,1,Night,Noida Park 128,Park,1640.5,0,0,0
User_002,TRJ_User_002_008,28.551676,77.197637,228.0,2026-04-04 04:39:01,4,4,5,4,1,Night,Noida Park 128,Park,1443.3,0,0,0
User_002,TRJ_User_002_008,28.5541,77.198113,245.6,2026-04-04 04:39:27,4,4,5,4,1,Night,Noida Park 128,Park,1236.1,0,0,0
User_002,TRJ_User_002_008,28.556323,77.198048,222.5,2026-04-04 04:40:22,4,4,5,4,1,Night,Noida Park 128,Park,1038.8,0,0,0
User_002,TRJ_User_002_008,28.558247,77.198069,201.8,2026-04-04 04:40:52,4,4,5,4,1,Night,Noida Park 128,Park,894.5,0,0,0
