user_id,trajectory_id,latitude,longitude,altitude_m,timestamp
User_005,TRJ_User_005_001,28.631256,77.171325,209.6,2026-04-01 13:21:25
User_005,TRJ_User_005_001,28.633065,77.173947,231.0,2026-04-01 13:22:10
User_005,TRJ_User_005_001,28.635219,77.176273,211.8,2026-04-01 13:22:36
User_005,TRJ_User_005_001,28.637117,77.17915,219.7,2026-04-01 13:23:10
User_005,TRJ_User_005_001,28.639807,77.181593,206.8,2026-04-01 13:23:49
User_005,TRJ_User_005_001,28.642248,77.184276,209.9,2026-04-01 13:24:20
User_005,TRJ_User_005_001,28.644418,77.186264,254.5,2026-04-01 13:25:00
User_005,TRJ_User_005_001,28.646637,77.188265,224.7,2026-04-01 13:25:15
User_005,TRJ_User_005_001,28.648992,77.190636,220.3,2026-04-01 13:26:06
User_005,TRJ_User_005_001,28.650825,77.193694,209.8,2026-04-01 13:26:44
User_005,TRJ_User_005_002,28.649779,77.18095,240.1,2026-04-01 14:14:58
User_005,TRJ_User_005_002,28.649814,77.181368,237.7,2026-04-01 14:15:27
User_005,TRJ_User_005_002,28.64943,77.181459,230.4,2026-04-01 14:15:37
User_005,TRJ_User_005_002,28.649646,77.181418,229.6,2026-04-01 14:15:52
User_005,TRJ_User_005_002,28.649775,77.181615,241.2,2026-04-01 14:16:25
User_005,TRJ_User_005_002,28.649436,77.18153,231.3,2026-04-01 14:17:08
User_005,TRJ_User_005_002,28.649365,77.181604,224.1,2026-04-01 14:17:44
User_005,TRJ_User_005_002,28.649437,77.181644,217.7,2026-04-01 14:18:13
User_005,TRJ_User_005_002,28.648749,77.182278,234.6,2026-04-01 14:18:25
User_005,TRJ_User_005_002,28.649034,77.181951,218.1,2026-04-01 14:18:58
User_005,TRJ_User_005_002,28.649467,77.181619,219.7,2026-04-01 14:19:13
User_005,TRJ_User_005_002,28.64961,77.182281,203.7,2026-04-01 14:19:49
User_005,TRJ_User_005_002,28.649142,77.182915,217.5,2026-04-01 14:20:38
User_005,TRJ_User_005_002,28.649619,77.183208,214.5,2026-04-01 14:21:12
User_005,TRJ_User_005_002,28.649669,77.182865,259.5,2026-04-01 14:21:53
User_005,TRJ_User_005_002,28.649507,77.183054,241.4,2026-04-01 14:22:46
User_005,TRJ_User_005_002,28.649586,77.183249,225.2,2026-04-01 14:23:23
User_005,TRJ_User_005_002,28.649572,77.18307,214.3,2026-04-01 14:23:58
User_005,TRJ_User_005_002,28.64973,77.183672,200.8,2026-04-01 14:24:21
User_005,TRJ_User_005_002,28.649581,77.184071,227.1,2026-04-01 14:24:59
User_005,TRJ_User_005_002,28.649872,77.184178,208.0,2026-04-01 14:25:55
User_005,TRJ_User_005_002,28.649434,77.18446,247.6,2026-04-01 14:26:51
User_005,TRJ_User_005_002,28.648962,77.184439,235.1,2026-04-01 14:27:42
User_005,TRJ_User_005_002,28.648159,77.184909,200.4,2026-04-01 14:27:57
User_005,TRJ_User_005_002,28.64776,77.185559,206.0,2026-04-01 14:28:10
User_005,TRJ_User_005_002,28.64732,77.185609,250.9,2026-04-01 14:29:03
User_005,TRJ_User_005_002,28.647664,77.185098,204.5,2026-04-01 14:29:24
User_005,TRJ_User_005_002,28.64798,77.185206,246.8,2026-04-01 14:29:53
User_005,TRJ_User_005_002,28.648212,77.184527,252.3,2026-04-01 14:30:31
User_005,TRJ_User_005_002,28.64859,77.185562,259.2,2026-04-01 14:30:42
User_005,TRJ_User_005_002,28.64852,77.185855,258.5,2026-04-01 14:31:03
User_005,TRJ_User_005_002,28.64937,77.185406,231.6,2026-04-01 14:31:43
User_005,TRJ_User_005_002,28.649578,77.186003,230.1,2026-04-01 14:32:35
User_005,TRJ_User_005_002,28.650257,77.186858,209.9,2026-04-01 14:33:07
User_005,TRJ_User_005_002,28.649966,77.186942,225.3,2026-04-01 14:33:55
User_005,TRJ_User_005_002,28.650196,77.18675,236.6,2026-04-01 14:34:44
User_005,TRJ_User_005_002,28.650297,77.186785,222.0,2026-04-01 14:35:37
User_005,TRJ_User_005_002,28.649412,77.186673,251.8,2026-04-01 14:36:08
User_005,TRJ_User_005_002,28.6492,77.187194,212.9,2026-04-01 14:36:22
User_005,TRJ_User_005_002,28.648578,77.187618,249.4,2026-04-01 14:36:55
User_005,TRJ_User_005_002,28.648912,77.18811,252.5,2026-04-01 14:37:38
User_005,TRJ_User_005_002,28.649329,77.188471,236.6,2026-04-01 14:38:10
User_005,TRJ_User_005_002,28.649113,77.188899,238.3,2026-04-01 14:39:02
User_005,TRJ_User_005_002,28.649154,77.188997,239.7,2026-04-01 14:39:32
User_005,TRJ_User_005_002,28.648643,77.189252,225.5,2026-04-01 14:40:04
User_005,TRJ_User_005_002,28.648767,77.189078,216.5,2026-04-01 14:40:43
User_005,TRJ_User_005_002,28.648499,77.189068,241.6,2026-04-01 14:41:14
User_005,TRJ_User_005_002,28.648129,77.189857,215.7,2026-04-01 14:41:32
User_005,TRJ_User_005_002,28.648675,77.190617,233.2,2026-04-01 14:41:53
User_005,TRJ_User_005_002,28.648331,77.19141,256.6,2026-04-01 14:42:52
User_005,TRJ_User_005_003,28.549403,77.062078,228.6,2026-04-01 17:09:17
User_005,TRJ_User_005_003,28.551264,77.065189,233.8,2026-04-01 17:09:58
User_005,TRJ_User_005_003,28.553362,77.068151,243.5,2026-04-01 17:10:22
User_005,TRJ_User_005_003,28.554855,77.071244,218.1,2026-04-01 17:10:51
User_005,TRJ_User_005_003,28.557747,77.073646,254.9,2026-04-01 17:11:46
User_005,TRJ_User_005_003,28.55932,77.076614,252.3,2026-04-01 17:12:18
User_005,TRJ_User_005_003,28.561021,77.079261,252.4,2026-04-01 17:13:01
User_005,TRJ_User_005_003,28.562706,77.081943,259.8,2026-04-01 17:13:17
User_005,TRJ_User_005_003,28.565308,77.084179,221.8,2026-04-01 17:13:35
User_005,TRJ_User_005_003,28.567392,77.086628,223.5,2026-04-01 17:14:01
User_005,TRJ_User_005_003,28.569844,77.089811,259.1,2026-04-01 17:14:40
User_005,TRJ_User_005_003,28.571802,77.091766,201.8,2026-04-01 17:15:15
User_005,TRJ_User_005_003,28.572792,77.094662,259.5,2026-04-01 17:15:32
User_005,TRJ_User_005_003,28.574946,77.097802,202.4,2026-04-01 17:15:55
User_005,TRJ_User_005_003,28.577231,77.10035,242.7,2026-04-01 17:16:50
User_005,TRJ_User_005_003,28.579472,77.103177,223.6,2026-04-01 17:17:15
User_005,TRJ_User_005_003,28.581718,77.105625,216.6,2026-04-01 17:18:08
User_005,TRJ_User_005_003,28.583919,77.108431,225.4,2026-04-01 17:18:39
User_005,TRJ_User_005_003,28.586388,77.111234,243.1,2026-04-01 17:19:00
User_005,TRJ_User_005_003,28.588779,77.114222,212.3,2026-04-01 17:19:32
User_005,TRJ_User_005_003,28.591172,77.117102,244.9,2026-04-01 17:20:28
User_005,TRJ_User_005_003,28.592907,77.119556,223.9,2026-04-01 17:20:42
User_005,TRJ_User_005_003,28.59483,77.122132,206.1,2026-04-01 17:21:01
User_005,TRJ_User_005_003,28.596957,77.125507,252.3,2026-04-01 17:21:33
User_005,TRJ_User_005_003,28.599656,77.128168,231.4,2026-04-01 17:22:13
User_005,TRJ_User_005_003,28.602207,77.130398,208.1,2026-04-01 17:22:24
User_005,TRJ_User_005_003,28.604168,77.131888,215.9,2026-04-01 17:23:23
User_005,TRJ_User_005_003,28.607247,77.1352,227.7,2026-04-01 17:23:33
User_005,TRJ_User_005_003,28.609732,77.138624,224.1,2026-04-01 17:23:50
User_005,TRJ_User_005_003,28.611165,77.141371,223.9,2026-04-01 17:24:29
User_005,TRJ_User_005_003,28.61354,77.144106,223.6,2026-04-01 17:24:51
User_005,TRJ_User_005_003,28.615868,77.14737,241.4,2026-04-01 17:25:20
User_005,TRJ_User_005_003,28.618037,77.149331,241.4,2026-04-01 17:26:15
User_005,TRJ_User_005_003,28.620464,77.151653,233.1,2026-04-01 17:26:50
User_005,TRJ_User_005_003,28.623121,77.15422,221.6,2026-04-01 17:27:39
User_005,TRJ_User_005_003,28.624682,77.156673,257.7,2026-04-01 17:28:38
User_005,TRJ_User_005_003,28.626933,77.158856,225.2,2026-04-01 17:29:28
User_005,TRJ_User_005_003,28.628769,77.161689,238.1,2026-04-01 17:29:57
User_005,TRJ_User_005_003,28.630332,77.164299,207.6,2026-04-01 17:30:48
User_005,TRJ_User_005_003,28.632146,77.166497,214.4,2026-04-01 17:31:31
User_005,TRJ_User_005_003,28.634321,77.169404,246.2,2026-04-01 17:32:20
User_005,TRJ_User_005_003,28.63639,77.171412,216.6,2026-04-01 17:33:12
User_005,TRJ_User_005_003,28.638114,77.173883,216.0,2026-04-01 17:34:07
User_005,TRJ_User_005_003,28.640115,77.176357,212.0,2026-04-01 17:34:42
User_005,TRJ_User_005_003,28.642462,77.17903,200.5,2026-04-01 17:34:54
User_005,TRJ_User_005_003,28.643772,77.181057,206.8,2026-04-01 17:35:20
User_005,TRJ_User_005_003,28.645661,77.184467,259.5,2026-04-01 17:35:42
User_005,TRJ_User_005_003,28.647913,77.187243,205.6,2026-04-01 17:36:03
User_005,TRJ_User_005_003,28.649512,77.189911,230.3,2026-04-01 17:36:22
User_005,TRJ_User_005_003,28.651556,77.192787,236.0,2026-04-01 17:37:19
User_005,TRJ_User_005_004,28.646601,77.192539,222.5,2026-04-01 21:32:33
User_005,TRJ_User_005_004,28.645618,77.19537,200.2,2026-04-01 21:33:14
User_005,TRJ_User_005_004,28.643409,77.198451,227.1,2026-04-01 21:33:29
User_005,TRJ_User_005_004,28.641939,77.200845,231.9,2026-04-01 21:34:14
User_005,TRJ_User_005_004,28.640757,77.203482,223.0,2026-04-01 21:35:04
User_005,TRJ_User_005_004,28.638904,77.206498,203.3,2026-04-01 21:35:37
User_005,TRJ_User_005_004,28.637328,77.209216,206.0,2026-04-01 21:36:13
User_005,TRJ_User_005_004,28.63535,77.212444,241.7,2026-04-01 21:36:57
User_005,TRJ_User_005_004,28.63335,77.215188,214.2,2026-04-01 21:37:37
User_005,TRJ_User_005_004,28.630625,77.217659,212.0,2026-04-01 21:38:11
User_005,TRJ_User_005_004,28.628945,77.22085,243.0,2026-04-01 21:39:07
User_005,TRJ_User_005_004,28.627813,77.22328,219.6,2026-04-01 21:39:36
User_005,TRJ_User_005_004,28.625914,77.225664,246.3,2026-04-01 21:39:48
User_005,TRJ_User_005_004,28.623971,77.22818,245.9,2026-04-01 21:40:16
User_005,TRJ_User_005_004,28.622007,77.230519,208.8,2026-04-01 21:40:39
User_005,TRJ_User_005_004,28.620738,77.232813,245.5,2026-04-01 21:41:04
User_005,TRJ_User_005_004,28.619781,77.235223,220.2,2026-04-01 21:41:49
User_005,TRJ_User_005_004,28.617703,77.238298,259.8,2026-04-01 21:42:14
User_005,TRJ_User_005_004,28.616414,77.240979,243.3,2026-04-01 21:43:11
User_005,TRJ_User_005_004,28.61506,77.243989,236.7,2026-04-01 21:44:04
User_005,TRJ_User_005_004,28.614414,77.246485,247.7,2026-04-01 21:44:26
User_005,TRJ_User_005_004,28.613584,77.250121,233.9,2026-04-01 21:44:50
User_005,TRJ_User_005_004,28.612493,77.253434,201.1,2026-04-01 21:45:02
User_005,TRJ_User_005_004,28.610935,77.255467,250.8,2026-04-01 21:45:19
User_005,TRJ_User_005_004,28.609376,77.25883,252.8,2026-04-01 21:45:35
User_005,TRJ_User_005_004,28.607314,77.26123,221.0,2026-04-01 21:45:55
User_005,TRJ_User_005_004,28.606129,77.264006,236.1,2026-04-01 21:46:47
User_005,TRJ_User_005_004,28.604384,77.267205,238.9,2026-04-01 21:47:23
User_005,TRJ_User_005_004,28.603101,77.269373,229.9,2026-04-01 21:47:37
User_005,TRJ_User_005_004,28.601046,77.271986,256.5,2026-04-01 21:47:52
User_005,TRJ_User_005_004,28.599368,77.274857,254.3,2026-04-01 21:48:16
User_005,TRJ_User_005_004,28.59824,77.27789,226.5,2026-04-01 21:48:54
User_005,TRJ_User_005_004,28.596558,77.280233,243.3,2026-04-01 21:49:09
User_005,TRJ_User_005_004,28.594857,77.282197,240.4,2026-04-01 21:49:47
User_005,TRJ_User_005_004,28.593284,77.285331,223.0,2026-04-01 21:50:44
User_005,TRJ_User_005_004,28.59189,77.288419,251.4,2026-04-01 21:51:41
User_005,TRJ_User_005_004,28.589749,77.291281,249.3,2026-04-01 21:52:16
User_005,TRJ_User_005_004,28.58808,77.294134,251.3,2026-04-01 21:53:14
User_005,TRJ_User_005_004,28.586483,77.296818,232.8,2026-04-01 21:53:44
User_005,TRJ_User_005_004,28.584692,77.299193,230.3,2026-04-01 21:54:40
User_005,TRJ_User_005_004,28.582909,77.302211,236.9,2026-04-01 21:55:17
User_005,TRJ_User_005_004,28.581113,77.305168,203.0,2026-04-01 21:55:39
User_005,TRJ_User_005_004,28.579554,77.308508,233.8,2026-04-01 21:56:34
User_005,TRJ_User_005_004,28.577809,77.311287,252.7,2026-04-01 21:56:59
User_005,TRJ_User_005_004,28.576155,77.313332,232.9,2026-04-01 21:57:45
User_005,TRJ_User_005_004,28.574412,77.316167,238.0,2026-04-01 21:58:33
User_005,TRJ_User_005_004,28.57251,77.317682,201.4,2026-04-01 21:59:24
User_005,TRJ_User_005_004,28.571118,77.320269,200.7,2026-04-01 22:00:04
User_005,TRJ_User_005_004,28.569444,77.322528,213.9,2026-04-01 22:00:34
User_005,TRJ_User_005_004,28.567952,77.325018,205.2,2026-04-01 22:01:03
User_005,TRJ_User_005_005,28.55374,77.060224,246.2,2026-04-02 00:23:42
User_005,TRJ_User_005_005,28.556441,77.06401,255.5,2026-04-02 00:23:58
User_005,TRJ_User_005_005,28.557829,77.067245,259.1,2026-04-02 00:24:32
User_005,TRJ_User_005_005,28.559532,77.070291,250.7,2026-04-02 00:25:01
User_005,TRJ_User_005_005,28.561688,77.073123,211.3,2026-04-02 00:25:21
User_005,TRJ_User_005_005,28.564377,77.076061,209.9,2026-04-02 00:26:18
User_005,TRJ_User_005_005,28.565485,77.078391,242.9,2026-04-02 00:27:15
User_005,TRJ_User_005_005,28.567294,77.08013,202.7,2026-04-02 00:28:05
User_005,TRJ_User_005_005,28.568858,77.082873,209.1,2026-04-02 00:28:50
User_005,TRJ_User_005_005,28.570719,77.085782,226.3,2026-04-02 00:29:09
User_005,TRJ_User_005_005,28.573093,77.088329,239.8,2026-04-02 00:29:49
User_005,TRJ_User_005_005,28.575177,77.090766,226.9,2026-04-02 00:30:02
User_005,TRJ_User_005_005,28.577719,77.093412,257.3,2026-04-02 00:30:56
User_005,TRJ_User_005_005,28.579725,77.096439,221.6,2026-04-02 00:31:27
User_005,TRJ_User_005_005,28.581476,77.099253,210.1,2026-04-02 00:32:14
User_005,TRJ_User_005_005,28.584164,77.102369,223.8,2026-04-02 00:32:24
User_005,TRJ_User_005_005,28.585935,77.104913,206.7,2026-04-02 00:32:57
User_005,TRJ_User_005_005,28.587757,77.107694,204.9,2026-04-02 00:33:52
User_005,TRJ_User_005_005,28.589762,77.109452,202.6,2026-04-02 00:34:06
User_005,TRJ_User_005_005,28.591902,77.111977,234.3,2026-04-02 00:35:04
User_005,TRJ_User_005_005,28.592787,77.114574,257.4,2026-04-02 00:35:34
User_005,TRJ_User_005_005,28.594464,77.117334,257.0,2026-04-02 00:36:29
User_005,TRJ_User_005_005,28.596385,77.120264,227.8,2026-04-02 00:36:45
User_005,TRJ_User_005_005,28.598118,77.122985,257.5,2026-04-02 00:37:42
User_005,TRJ_User_005_005,28.6002,77.125468,237.4,2026-04-02 00:38:02
User_005,TRJ_User_005_005,28.602478,77.127627,216.6,2026-04-02 00:38:53
User_005,TRJ_User_005_005,28.604685,77.130292,249.9,2026-04-02 00:39:28
User_005,TRJ_User_005_005,28.607072,77.132922,205.7,2026-04-02 00:40:14
User_005,TRJ_User_005_005,28.6096,77.13526,257.8,2026-04-02 00:41:08
User_005,TRJ_User_005_005,28.611308,77.137643,201.3,2026-04-02 00:41:28
User_005,TRJ_User_005_005,28.613808,77.140559,202.0,2026-04-02 00:41:40
User_005,TRJ_User_005_005,28.616181,77.142952,209.6,2026-04-02 00:41:54
User_005,TRJ_User_005_005,28.61842,77.145605,206.9,2026-04-02 00:42:06
User_005,TRJ_User_005_005,28.619908,77.147842,256.0,2026-04-02 00:42:20
User_005,TRJ_User_005_005,28.622675,77.150529,235.2,2026-04-02 00:42:44
User_005,TRJ_User_005_005,28.624784,77.153666,214.9,2026-04-02 00:43:23
User_005,TRJ_User_005_005,28.626169,77.155873,237.2,2026-04-02 00:43:58
User_005,TRJ_User_005_005,28.628149,77.159032,218.7,2026-04-02 00:44:08
User_005,TRJ_User_005_005,28.630089,77.161491,220.2,2026-04-02 00:44:35
User_005,TRJ_User_005_005,28.631892,77.163895,209.4,2026-04-02 00:45:05
User_005,TRJ_User_005_005,28.633203,77.166166,200.9,2026-04-02 00:45:27
User_005,TRJ_User_005_005,28.635055,77.168346,221.3,2026-04-02 00:46:16
User_005,TRJ_User_005_005,28.636783,77.171805,213.5,2026-04-02 00:46:43
User_005,TRJ_User_005_005,28.638183,77.174215,222.5,2026-04-02 00:47:13
User_005,TRJ_User_005_005,28.639693,77.176589,223.9,2026-04-02 00:47:31
User_005,TRJ_User_005_005,28.64228,77.179299,213.7,2026-04-02 00:48:19
User_005,TRJ_User_005_005,28.644751,77.182235,248.8,2026-04-02 00:49:07
User_005,TRJ_User_005_005,28.647102,77.185327,214.8,2026-04-02 00:49:44
User_005,TRJ_User_005_005,28.649279,77.187977,251.0,2026-04-02 00:50:30
User_005,TRJ_User_005_005,28.651433,77.190714,243.3,2026-04-02 00:51:18
User_005,TRJ_User_005_006,28.648646,77.183109,233.8,2026-04-02 03:24:46
User_005,TRJ_User_005_006,28.647072,77.18067,202.9,2026-04-02 03:25:40
User_005,TRJ_User_005_006,28.64465,77.178542,254.8,2026-04-02 03:25:59
User_005,TRJ_User_005_006,28.64266,77.175865,201.3,2026-04-02 03:26:32
User_005,TRJ_User_005_006,28.640918,77.172904,205.6,2026-04-02 03:27:04
User_005,TRJ_User_005_006,28.639548,77.169931,246.9,2026-04-02 03:28:02
User_005,TRJ_User_005_006,28.638013,77.168628,257.3,2026-04-02 03:28:59
User_005,TRJ_User_005_006,28.636085,77.165471,233.8,2026-04-02 03:29:50
User_005,TRJ_User_005_006,28.634054,77.16304,224.0,2026-04-02 03:30:35
User_005,TRJ_User_005_006,28.632511,77.160157,202.9,2026-04-02 03:31:11
User_005,TRJ_User_005_006,28.629798,77.158161,234.7,2026-04-02 03:31:26
User_005,TRJ_User_005_006,28.627477,77.156238,209.6,2026-04-02 03:31:56
User_005,TRJ_User_005_006,28.625069,77.153606,230.8,2026-04-02 03:32:32
User_005,TRJ_User_005_006,28.62227,77.1511,230.5,2026-04-02 03:32:58
User_005,TRJ_User_005_006,28.619352,77.148151,215.4,2026-04-02 03:33:08
User_005,TRJ_User_005_006,28.616559,77.145138,250.8,2026-04-02 03:33:38
User_005,TRJ_User_005_006,28.614644,77.142555,231.4,2026-04-02 03:34:30
User_005,TRJ_User_005_006,28.612147,77.139836,212.0,2026-04-02 03:34:50
User_005,TRJ_User_005_006,28.610177,77.137648,258.0,2026-04-02 03:35:11
User_005,TRJ_User_005_006,28.607385,77.134834,233.3,2026-04-02 03:35:38
User_005,TRJ_User_005_006,28.605662,77.131817,225.3,2026-04-02 03:36:00
User_005,TRJ_User_005_006,28.603542,77.129269,244.0,2026-04-02 03:36:16
User_005,TRJ_User_005_006,28.601783,77.126406,246.2,2026-04-02 03:36:54
User_005,TRJ_User_005_006,28.600419,77.123905,215.6,2026-04-02 03:37:08
User_005,TRJ_User_005_006,28.598223,77.121153,207.5,2026-04-02 03:37:29
User_005,TRJ_User_005_006,28.59654,77.118416,218.8,2026-04-02 03:38:15
User_005,TRJ_User_005_006,28.594816,77.116457,241.2,2026-04-02 03:39:01
User_005,TRJ_User_005_006,28.592289,77.114562,246.1,2026-04-02 03:39:48
User_005,TRJ_User_005_006,28.589864,77.112376,241.3,2026-04-02 03:40:11
User_005,TRJ_User_005_006,28.587814,77.110054,206.4,2026-04-02 03:40:55
User_005,TRJ_User_005_006,28.585996,77.108084,259.1,2026-04-02 03:41:23
User_005,TRJ_User_005_006,28.584157,77.105009,255.5,2026-04-02 03:41:41
User_005,TRJ_User_005_006,28.582086,77.102601,238.0,2026-04-02 03:41:56
User_005,TRJ_User_005_006,28.579787,77.100419,228.6,2026-04-02 03:42:54
User_005,TRJ_User_005_006,28.577408,77.097676,225.3,2026-04-02 03:43:22
User_005,TRJ_User_005_006,28.575949,77.096324,215.4,2026-04-02 03:44:07
User_005,TRJ_User_005_006,28.573463,77.093137,241.7,2026-04-02 03:45:01
User_005,TRJ_User_005_006,28.571988,77.091132,202.0,2026-04-02 03:45:11
User_005,TRJ_User_005_006,28.569878,77.088596,215.9,2026-04-02 03:45:50
User_005,TRJ_User_005_006,28.568185,77.086215,256.0,2026-04-02 03:46:04
User_005,TRJ_User_005_006,28.566497,77.083618,247.1,2026-04-02 03:46:43
User_005,TRJ_User_005_006,28.564511,77.081266,218.3,2026-04-02 03:47:17
User_005,TRJ_User_005_006,28.562812,77.079055,237.5,2026-04-02 03:47:30
User_005,TRJ_User_005_006,28.560764,77.07654,205.0,2026-04-02 03:48:21
User_005,TRJ_User_005_006,28.558922,77.074185,201.3,2026-04-02 03:48:56
User_005,TRJ_User_005_006,28.556387,77.071124,238.2,2026-04-02 03:49:15
User_005,TRJ_User_005_006,28.554385,77.069034,259.7,2026-04-02 03:49:53
User_005,TRJ_User_005_006,28.552364,77.067076,232.2,2026-04-02 03:50:18
User_005,TRJ_User_005_006,28.550727,77.06415,236.2,2026-04-02 03:50:49
User_005,TRJ_User_005_006,28.548639,77.061787,243.8,2026-04-02 03:51:30
User_005,TRJ_User_005_007,28.557053,77.057577,250.9,2026-04-02 05:41:29
User_005,TRJ_User_005_007,28.559662,77.060366,250.3,2026-04-02 05:41:53
User_005,TRJ_User_005_007,28.561256,77.06306,233.6,2026-04-02 05:42:47
User_005,TRJ_User_005_007,28.563052,77.065328,222.0,2026-04-02 05:43:37
User_005,TRJ_User_005_007,28.565311,77.068569,220.1,2026-04-02 05:44:25
User_005,TRJ_User_005_007,28.567292,77.070545,215.8,2026-04-02 05:45:06
User_005,TRJ_User_005_007,28.569,77.072958,229.8,2026-04-02 05:45:43
User_005,TRJ_User_005_007,28.571492,77.075338,233.3,2026-04-02 05:46:09
User_005,TRJ_User_005_007,28.573515,77.078556,257.9,2026-04-02 05:47:06
User_005,TRJ_User_005_007,28.5755,77.081106,253.5,2026-04-02 05:47:54
User_005,TRJ_User_005_007,28.577192,77.083457,243.0,2026-04-02 05:48:17
User_005,TRJ_User_005_007,28.579429,77.08643,258.1,2026-04-02 05:48:55
User_005,TRJ_User_005_007,28.581727,77.089342,202.5,2026-04-02 05:49:40
User_005,TRJ_User_005_007,28.583341,77.091049,224.7,2026-04-02 05:50:21
User_005,TRJ_User_005_007,28.585699,77.093622,200.0,2026-04-02 05:50:46
User_005,TRJ_User_005_007,28.58688,77.096787,201.1,2026-04-02 05:51:11
User_005,TRJ_User_005_007,28.588891,77.099167,227.1,2026-04-02 05:51:54
User_005,TRJ_User_005_007,28.591112,77.101779,218.3,2026-04-02 05:52:16
User_005,TRJ_User_005_007,28.593148,77.104882,236.8,2026-04-02 05:52:52
User_005,TRJ_User_005_007,28.595024,77.107242,260.0,2026-04-02 05:53:42
User_005,TRJ_User_005_007,28.596662,77.11037,234.1,2026-04-02 05:54:30
User_005,TRJ_User_005_007,28.598325,77.112948,228.4,2026-04-02 05:55:24
User_005,TRJ_User_005_007,28.599836,77.1159,204.8,2026-04-02 05:55:57
User_005,TRJ_User_005_007,28.601254,77.118997,215.2,2026-04-02 05:56:10
User_005,TRJ_User_005_007,28.603213,77.121003,226.4,2026-04-02 05:57:06
User_005,TRJ_User_005_007,28.605158,77.124024,221.2,2026-04-02 05:57:57
User_005,TRJ_User_005_007,28.606898,77.126326,244.5,2026-04-02 05:58:29
User_005,TRJ_User_005_007,28.60836,77.129325,235.3,2026-04-02 05:59:27
User_005,TRJ_User_005_007,28.610495,77.132194,200.0,2026-04-02 06:00:04
User_005,TRJ_User_005_007,28.613102,77.135111,206.6,2026-04-02 06:00:59
User_005,TRJ_User_005_007,28.61499,77.137544,211.2,2026-04-02 06:01:43
User_005,TRJ_User_005_007,28.616308,77.139631,237.0,2026-04-02 06:02:11
User_005,TRJ_User_005_007,28.6187,77.141678,218.7,2026-04-02 06:02:59
User_005,TRJ_User_005_007,28.620673,77.144594,213.2,2026-04-02 06:03:55
User_005,TRJ_User_005_007,28.622513,77.147832,219.5,2026-04-02 06:04:46
User_005,TRJ_User_005_007,28.624801,77.150528,250.1,2026-04-02 06:05:09
User_005,TRJ_User_005_007,28.626189,77.153042,222.4,2026-04-02 06:05:54
User_005,TRJ_User_005_007,28.628276,77.155683,222.1,2026-04-02 06:06:07
User_005,TRJ_User_005_007,28.630378,77.158512,243.7,2026-04-02 06:06:24
User_005,TRJ_User_005_007,28.632096,77.161217,237.5,2026-04-02 06:07:11
User_005,TRJ_User_005_007,28.634212,77.163897,236.2,2026-04-02 06:07:47
User_005,TRJ_User_005_007,28.636256,77.166913,240.3,2026-04-02 06:08:45
User_005,TRJ_User_005_007,28.638207,77.169735,256.2,2026-04-02 06:09:20
User_005,TRJ_User_005_007,28.640434,77.172324,217.5,2026-04-02 06:09:59
User_005,TRJ_User_005_007,28.642381,77.175477,259.6,2026-04-02 06:10:09
User_005,TRJ_User_005_007,28.64443,77.177592,245.8,2026-04-02 06:11:04
User_005,TRJ_User_005_007,28.646284,77.180846,254.2,2026-04-02 06:11:50
User_005,TRJ_User_005_007,28.647756,77.18357,220.5,2026-04-02 06:12:47
User_005,TRJ_User_005_007,28.650374,77.186391,207.3,2026-04-02 06:13:46
User_005,TRJ_User_005_007,28.652078,77.188932,239.2,2026-04-02 06:14:17
User_005,TRJ_User_005_008,28.651663,77.191305,259.0,2026-04-02 06:57:05
User_005,TRJ_User_005_008,28.649456,77.190937,203.4,2026-04-02 06:57:47
User_005,TRJ_User_005_008,28.647879,77.190762,246.0,2026-04-02 06:58:10
User_005,TRJ_User_005_008,28.645794,77.190893,203.8,2026-04-02 06:58:36
User_005,TRJ_User_005_008,28.643161,77.191508,220.9,2026-04-02 06:59:29
User_005,TRJ_User_005_008,28.641181,77.191821,223.0,2026-04-02 06:59:48
User_005,TRJ_User_005_008,28.638722,77.19158,216.1,2026-04-02 07:00:15
User_005,TRJ_User_005_008,28.636655,77.191896,258.9,2026-04-02 07:00:44
User_005,TRJ_User_005_008,28.634265,77.191745,230.7,2026-04-02 07:00:56
User_005,TRJ_User_005_008,28.631921,77.192805,233.4,2026-04-02 07:01:35
User_005,TRJ_User_005_008,28.629793,77.193748,205.7,2026-04-02 07:02:23
User_005,TRJ_User_005_008,28.628168,77.194259,255.0,2026-04-02 07:02:53
User_005,TRJ_User_005_008,28.626253,77.194329,243.1,2026-04-02 07:03:49
User_005,TRJ_User_005_008,28.624143,77.195048,250.8,2026-04-02 07:04:36
User_005,TRJ_User_005_008,28.621696,77.196016,212.0,2026-04-02 07:05:26
User_005,TRJ_User_005_008,28.619186,77.196138,229.2,2026-04-02 07:06:05
User_005,TRJ_User_005_008,28.617295,77.196706,203.9,2026-04-02 07:06:21
User_005,TRJ_User_005_008,28.615184,77.196692,255.5,2026-04-02 07:07:14
User_005,TRJ_User_005_008,28.612831,77.196802,253.6,2026-04-02 07:08:13
User_005,TRJ_User_005_008,28.611194,77.197015,223.5,2026-04-02 07:08:40
User_005,TRJ_User_005_008,28.609058,77.196675,229.7,2026-04-02 07:09:13
User_005,TRJ_User_005_008,28.606809,77.197401,213.7,2026-04-02 07:09:38
